date,away,home,amp,afg,afga,afg_pct,afg3,afg3a,afg3_pct,aft,afta,aft_pct,aord,adrb,atrb,aast,astl,ablk,atov,apf,apts,hmp,hfg,hfga,hfg_pct,hfg3,hfg3a,fhg3_pct,hft,hfta,hft_pct,hord,hdrb,htrb,hast,hstl,hblk,htov,hpf,hpts
2017-01-20,Warriors,Rockets,240,47,89,.528,15,38,.395,16,21,.762,8,33,41,30,8,7,14,18,125,240,43,96,.448,7,35,.200,15,18,.833,13,28,41,26,8,3,14,17,108
2017-01-20,Pacers,Lakers,240,34,80,.425,9,23,.391,18,25,.720,8,29,37,24,17,6,20,12,95,240,41,87,.471,14,33,.424,12,15,.800,16,35,51,27,15,3,23,20,108
2017-01-20,Kings,Grizzlies,240,31,76,.408,6,29,.207,23,32,.719,5,30,35,18,9,6,10,21,91,240,38,83,.458,11,28,.393,20,25,.800,15,43,58,21,6,4,15,24,107
2017-01-20,Nets,Pelicans,240,48,83,.578,15,30,.500,32,35,.914,9,43,52,24,5,6,16,20,143,240,43,105,.410,11,34,.324,17,23,.739,18,29,47,21,8,8,9,24,114
2017-01-20,Bucks,Magic,240,34,84,.405,10,25,.400,18,26,.692,10,30,40,21,6,3,12,25,96,240,40,87,.460,8,28,.286,24,31,.774,14,39,53,25,9,7,9,24,112
2017-01-20,Trailblazers,Sixers,240,33,89,.371,6,19,.316,20,28,.714,12,34,46,16,8,6,13,20,92,240,36,92,.391,12,29,.414,9,16,.563,13,40,53,25,6,8,19,21,93
2017-01-21,Sixers,Hawks,240,33,78,.423,12,29,.414,15,18,.833,7,32,39,27,8,6,22,19,93,240,45,91,.495,7,20,.350,13,23,.565,11,36,47,24,8,5,13,18,110
2017-01-21,Trailblazers,Celtics,265,43,92,.467,10,25,.400,31,36,.861,9,28,37,26,12,4,14,26,127,265,42,92,.457,13,35,.371,26,31,.839,14,33,47,26,6,2,21,29,123
2017-01-21,Kings,Bulls,240,37,84,.440,9,26,.346,16,21,.762,9,31,40,20,7,5,9,23,99,240,34,83,.410,6,17,.353,28,33,.848,14,34,48,22,7,7,11,18,102
2017-01-21,Nets,Hornets,240,38,89,.427,17,41,.415,12,15,.800,4,36,40,30,9,3,11,17,105,240,39,82,.476,14,29,.483,20,22,.909,6,41,47,26,6,5,13,18,112
2017-01-21,Spurs,Cavaliers,265,48,96,.500,10,26,.385,12,14,.857,10,36,46,32,6,6,13,22,118,265,45,91,.495,13,34,.382,12,22,.545,11,36,47,25,7,1,18,16,115
2017-01-21,Clippers,Nuggets,240,40,96,.417,10,32,.313,8,8,1.000,10,25,35,23,5,2,7,23,98,240,46,87,.529,10,24,.417,21,26,.808,11,35,46,30,4,0,10,16,123
2017-01-21,Wizards,Pistons,240,39,91,.429,8,26,.308,26,33,.788,13,34,47,23,12,3,11,22,112,240,43,87,.494,11,28,.393,16,22,.727,13,36,49,25,9,4,20,27,113
2017-01-21,Rockets,Grizzlies,240,41,80,.513,16,42,.381,21,25,.840,6,40,46,27,11,6,12,25,119,240,33,89,.371,9,34,.265,20,28,.714,14,27,41,19,10,4,12,17,95
2017-01-21,Bucks,Heat,240,33,79,.418,6,18,.333,25,32,.781,12,29,41,17,6,2,11,18,97,240,41,77,.532,13,30,.433,14,22,.636,5,34,39,18,8,3,11,24,109
2017-01-21,Suns,Knicks,240,37,85,.435,9,24,.375,24,27,.889,14,30,44,15,9,4,13,18,107,240,40,89,.449,11,21,.524,14,16,.875,15,31,46,20,6,3,12,20,105
2017-01-21,Pacers,Jazz,240,39,77,.506,10,20,.500,12,17,.706,4,32,36,17,10,3,16,23,100,240,39,84,.464,6,24,.250,25,32,.781,10,32,42,24,11,3,14,15,109
2017-01-22,Lakers,Mavericks,240,28,73,.384,3,21,.143,14,17,.824,5,27,32,11,3,4,17,20,73,240,43,87,.494,17,39,.436,19,19,1.000,13,36,49,27,9,4,10,15,122
2017-01-22,Nuggets,Timberwolves,240,42,82,.512,7,24,.292,17,21,.810,12,29,41,26,6,7,17,19,108,240,45,85,.529,6,15,.400,15,21,.714,8,28,36,29,11,8,14,24,111
2017-01-22,Warriors,Magic,240,42,89,.472,19,42,.452,15,19,.789,13,39,52,27,8,4,18,15,118,240,42,96,.438,7,28,.250,7,16,.438,12,29,41,25,9,7,12,21,98
2017-01-22,Suns,Raptors,240,40,79,.506,9,22,.409,26,28,.929,7,38,45,20,6,1,15,28,115,240,33,83,.398,7,27,.259,30,35,.857,7,28,35,19,9,8,9,20,103
2017-01-23,Clippers,Hawks,240,42,84,.500,14,24,.583,17,22,.773,10,36,46,23,4,8,11,19,115,240,37,88,.420,9,29,.310,22,26,.846,8,32,40,28,8,2,8,17,105
2017-01-23,Spurs,Nets,240,45,95,.474,9,22,.409,13,16,.813,13,37,50,22,7,5,8,17,112,240,32,81,.395,5,25,.200,17,18,.944,5,33,38,14,2,5,16,18,86
2017-01-23,Wizards,Hornets,240,43,80,.538,10,25,.400,13,17,.765,5,42,47,22,5,3,14,23,109,240,35,90,.389,8,32,.250,21,25,.840,12,31,43,24,7,5,8,19,99
2017-01-23,Kings,Pistons,240,40,82,.488,9,21,.429,20,26,.769,10,33,43,25,10,3,14,15,109,240,41,82,.500,10,28,.357,12,17,.706,6,32,38,27,8,1,15,21,104
2017-01-23,Knicks,Pacers,240,35,76,.461,8,22,.364,31,35,.886,6,37,43,19,8,7,14,21,109,240,38,86,.442,7,26,.269,20,25,.800,7,30,37,18,7,4,11,20,103
2017-01-23,Warriors,Heat,240,41,88,.466,8,30,.267,12,20,.600,7,36,43,27,9,4,14,20,102,240,38,86,.442,13,30,.433,16,27,.593,11,34,45,20,9,4,13,19,105
2017-01-23,Rockets,Bucks,240,39,77,.506,14,35,.400,22,28,.786,5,23,28,26,11,4,21,22,114,240,47,80,.588,11,23,.478,22,27,.815,7,30,37,31,17,6,19,20,127
2017-01-23,Cavaliers,Pelicans,240,43,93,.462,15,37,.405,21,25,.840,11,34,45,24,6,3,11,20,122,240,43,87,.494,16,39,.410,22,30,.733,7,35,42,26,8,11,8,22,124
2017-01-23,Thunder,Jazz,240,36,83,.434,6,20,.300,19,25,.760,8,37,45,17,6,6,10,23,97,240,36,84,.429,5,21,.238,18,26,.692,8,34,42,16,10,7,10,18,95
2017-01-24,Jazz,Nuggets,240,35,85,.412,7,22,.318,16,21,.762,8,32,40,19,6,3,11,21,93,240,35,76,.461,10,26,.385,23,31,.742,7,36,43,28,7,6,14,15,103
2017-01-24,Bulls,Magic,240,35,77,.455,7,22,.318,23,30,.767,6,38,44,12,13,6,13,19,100,240,35,85,.412,7,22,.318,15,20,.750,12,36,48,18,7,2,19,18,92
2017-01-24,Clippers,Sixers,240,33,71,.465,18,34,.529,26,41,.634,11,35,46,17,4,1,17,22,110,240,45,90,.500,10,29,.345,21,22,.955,6,32,38,35,8,7,5,27,121
2017-01-24,Timberwolves,Suns,240,44,84,.524,6,17,.353,18,24,.750,10,32,42,24,8,4,15,21,112,240,38,86,.442,7,19,.368,28,32,.875,13,31,44,20,7,4,15,23,111
2017-01-24,Spurs,Raptors,240,38,85,.447,7,24,.292,25,33,.758,6,29,35,20,7,6,12,18,108,240,38,84,.452,6,25,.240,24,28,.857,10,36,46,10,9,8,13,25,106
2017-01-24,Celtics,Wizards,240,38,84,.452,10,33,.303,22,24,.917,8,24,32,24,10,3,13,20,108,240,48,83,.578,9,20,.450,18,21,.857,7,35,42,21,7,4,15,18,123
2017-01-25,Rockets,Celtics,240,36,77,.468,10,31,.323,27,38,.711,6,24,30,28,8,5,17,18,109,240,47,91,.516,11,32,.344,15,16,.938,12,36,48,33,10,3,18,27,120
2017-01-25,Heat,Nets,240,40,83,.482,11,23,.478,18,25,.720,6,34,40,23,7,6,10,25,109,240,35,80,.438,13,35,.371,23,26,.885,4,29,33,20,3,4,15,25,106
2017-01-25,Hawks,Bulls,240,43,83,.518,17,30,.567,16,19,.842,6,33,39,29,5,5,13,20,119,240,43,94,.457,8,27,.296,20,26,.769,13,29,42,18,6,5,6,16,114
2017-01-25,Warriors,Hornets,240,39,82,.476,11,28,.393,24,27,.889,5,36,41,23,7,14,12,19,113,240,38,92,.413,7,23,.304,20,21,.952,12,31,43,26,6,6,14,18,103
2017-01-25,Kings,Cavaliers,265,43,95,.453,11,31,.355,19,22,.864,11,36,47,29,13,3,11,28,116,265,40,82,.488,15,38,.395,17,34,.500,13,34,47,29,9,6,18,21,112
2017-01-25,Knicks,Mavericks,240,39,92,.424,7,23,.304,10,12,.833,18,37,55,17,4,2,18,21,95,240,39,83,.470,6,26,.231,19,24,.792,7,29,36,19,10,7,7,12,103
2017-01-25,Raptors,Grizzlies,240,39,92,.424,10,34,.294,11,19,.579,13,32,45,16,6,4,8,22,99,240,36,78,.462,10,22,.455,19,25,.760,9,36,45,18,3,7,9,17,101
2017-01-25,Sixers,Bucks,240,40,75,.533,12,26,.462,22,25,.880,9,34,43,32,9,4,21,21,114,240,42,91,.462,7,28,.250,18,23,.783,15,22,37,26,11,4,19,22,109
2017-01-25,Thunder,Pelicans,240,42,91,.462,10,27,.370,20,28,.714,12,43,55,24,6,11,16,18,114,240,41,96,.427,11,27,.407,12,19,.632,10,37,47,23,7,9,12,23,105
2017-01-25,Lakers,Trailblazers,240,37,94,.394,11,29,.379,13,14,.929,14,37,51,16,5,9,13,17,98,240,43,90,.478,4,15,.267,15,20,.750,9,40,49,17,5,4,11,12,105
2017-01-26,Suns,Nuggets,240,48,89,.539,10,24,.417,14,17,.824,8,20,28,21,8,2,11,26,120,240,44,86,.512,9,23,.391,30,35,.857,19,27,46,29,5,6,12,15,127
2017-01-26,Pacers,Timberwolves,240,42,81,.519,10,18,.556,15,17,.882,6,38,44,21,7,4,18,22,109,240,36,81,.444,10,27,.370,21,27,.778,6,28,34,27,13,5,11,20,103
2017-01-26,Mavericks,Thunder,240,38,84,.452,11,26,.423,11,13,.846,8,28,36,17,10,2,12,26,98,240,37,72,.514,9,22,.409,26,36,.722,7,36,43,13,7,2,16,17,109
2017-01-26,Lakers,Jazz,240,36,84,.429,4,14,.286,12,13,.923,10,38,48,13,5,2,12,24,88,240,33,81,.407,6,26,.231,24,28,.857,10,34,44,13,7,6,8,10,96
2017-01-27,Wizards,Hawks,240,43,89,.483,13,31,.419,13,19,.684,13,39,52,26,12,10,18,24,112,240,30,83,.361,9,31,.290,17,25,.680,8,33,41,18,9,8,19,16,86
2017-01-27,Magic,Celtics,240,38,87,.437,9,25,.360,13,18,.722,6,31,37,29,7,2,11,15,98,240,50,89,.562,16,34,.471,12,15,.800,7,40,47,39,8,4,10,17,128
2017-01-27,Heat,Bulls,240,41,89,.461,9,24,.375,9,11,.818,7,34,41,25,13,2,10,17,100,240,33,79,.418,3,13,.231,19,25,.760,9,34,43,19,7,9,20,12,88
2017-01-27,Nets,Cavaliers,240,43,87,.494,16,33,.485,14,16,.875,4,33,37,23,9,2,10,15,116,240,49,92,.533,13,36,.361,13,20,.650,9,38,47,26,4,6,14,14,124
2017-01-27,Kings,Pacers,265,35,71,.493,13,26,.500,28,36,.778,10,33,43,22,7,1,19,30,111,265,38,78,.487,10,28,.357,29,33,.879,7,22,29,19,14,4,10,24,115
2017-01-27,Spurs,Pelicans,240,33,85,.388,12,28,.429,25,29,.862,12,32,44,20,10,5,12,13,103,240,48,93,.516,13,30,.433,10,14,.714,15,39,54,29,8,5,14,20,119
2017-01-27,Hornets,Knicks,240,40,90,.444,13,37,.351,14,15,.933,9,38,47,18,5,4,13,16,107,240,46,96,.479,9,27,.333,9,13,.692,11,37,48,22,8,10,10,18,110
2017-01-27,Rockets,Sixers,240,42,81,.519,12,31,.387,27,28,.964,6,35,41,25,10,4,23,29,123,240,42,78,.538,10,25,.400,24,32,.750,3,26,29,29,14,6,22,25,118
2017-01-27,Grizzlies,Trailblazers,240,37,77,.481,9,26,.346,26,33,.788,10,32,42,24,6,5,11,19,109,240,38,81,.469,16,35,.457,20,21,.952,8,25,33,24,2,3,12,26,112
2017-01-27,Bucks,Raptors,240,31,80,.388,7,23,.304,17,24,.708,12,31,43,19,6,7,19,22,86,240,37,84,.440,10,25,.400,18,23,.783,12,35,47,20,9,11,14,19,102
2017-01-28,Kings,Hornets,240,41,79,.519,11,27,.407,16,26,.615,8,30,38,27,6,5,9,23,109,240,36,75,.480,12,37,.324,22,24,.917,7,27,34,24,4,8,11,25,106
2017-01-28,Clippers,Warriors,240,36,82,.439,12,28,.429,14,22,.636,8,24,32,24,7,2,14,18,98,240,57,92,.620,17,34,.500,13,16,.813,9,39,48,35,9,7,11,17,144
2017-01-28,Pistons,Heat,240,46,89,.517,4,12,.333,7,12,.583,13,29,42,11,6,3,12,16,103,240,42,80,.525,14,28,.500,18,23,.783,9,29,38,18,6,6,11,19,116
2017-01-28,Celtics,Bucks,265,37,89,.416,14,40,.350,24,30,.800,9,35,44,26,6,7,13,23,112,265,37,87,.425,9,21,.429,25,32,.781,9,38,47,23,6,6,15,25,108
2017-01-28,Nets,Timberwolves,240,41,85,.482,7,21,.333,20,25,.800,5,35,40,20,6,6,14,18,109,240,47,92,.511,9,20,.450,26,32,.813,12,36,48,27,8,8,11,21,129
2017-01-28,Nuggets,Suns,240,39,80,.488,8,25,.320,37,42,.881,9,39,48,17,7,3,14,25,123,240,41,91,.451,6,21,.286,24,32,.750,11,32,43,20,9,3,10,36,112
2017-01-28,Grizzlies,Jazz,240,41,80,.513,11,26,.423,9,10,.900,7,24,31,13,8,1,7,23,102,240,29,62,.468,10,25,.400,27,29,.931,4,27,31,19,3,4,13,18,95
2017-01-29,Knicks,Hawks,340,51,128,.398,18,51,.353,19,23,.826,15,48,63,32,9,11,12,39,139,340,52,119,.437,10,31,.323,28,40,.700,17,47,64,36,4,2,14,24,142
2017-01-29,Sixers,Bulls,240,44,99,.444,10,28,.357,10,14,.714,11,32,43,26,8,8,12,22,108,240,45,89,.506,8,14,.571,23,28,.821,10,39,49,29,8,5,10,11,121
2017-01-29,Thunder,Cavaliers,240,37,100,.370,6,26,.231,11,16,.688,13,42,55,20,5,4,16,19,91,240,41,92,.446,8,29,.276,17,22,.773,9,43,52,22,9,6,10,16,107
2017-01-29,Rockets,Pacers,240,34,83,.410,11,39,.282,22,25,.880,11,30,41,21,7,6,15,24,101,240,47,87,.540,5,21,.238,21,26,.808,7,35,42,28,9,7,10,21,120
2017-01-29,Wizards,Pelicans,240,45,89,.506,10,21,.476,7,10,.700,10,35,45,28,9,3,10,17,107,240,38,84,.452,10,32,.313,8,15,.533,10,32,42,25,8,3,14,12,94
2017-01-29,Warriors,Trailblazers,240,36,79,.456,8,26,.308,33,39,.846,8,31,39,28,13,6,18,18,113,240,46,93,.495,10,27,.370,9,12,.750,9,33,42,26,11,2,18,24,111
2017-01-29,Mavericks,Spurs,240,39,87,.448,12,34,.353,15,16,.938,6,35,41,20,6,5,6,19,105,240,39,83,.470,8,22,.364,15,23,.652,6,40,46,26,2,5,11,20,101
2017-01-29,Magic,Raptors,240,42,79,.532,10,23,.435,20,26,.769,6,30,36,25,6,6,12,28,114,240,36,79,.456,12,28,.429,29,36,.806,9,31,40,19,8,3,11,20,113
2017-01-30,Pistons,Celtics,240,43,97,.443,3,27,.111,20,29,.690,12,39,51,18,6,7,7,23,109,240,36,82,.439,13,32,.406,28,33,.848,6,38,44,23,6,5,9,18,113
2017-01-30,Cavaliers,Mavericks,240,35,75,.467,12,32,.375,15,21,.714,6,36,42,17,6,3,17,17,97,240,39,86,.453,9,32,.281,17,18,.944,10,32,42,19,11,2,9,17,104
2017-01-30,Nets,Heat,240,37,87,.425,4,26,.154,18,22,.818,15,38,53,16,7,4,16,23,96,240,39,82,.476,11,26,.423,15,23,.652,5,29,34,22,9,8,11,18,104
2017-01-30,Magic,Timberwolves,265,41,96,.427,10,35,.286,13,19,.684,11,37,48,22,7,3,11,25,105,265,40,92,.435,12,29,.414,19,26,.731,10,41,51,29,3,11,11,20,111
2017-01-30,Kings,Sixers,240,41,74,.554,13,29,.448,24,29,.828,9,24,33,31,7,3,20,28,119,240,45,83,.542,11,31,.355,21,26,.808,9,20,29,32,13,2,14,18,122
2017-01-30,Grizzlies,Suns,240,39,80,.488,16,28,.571,21,24,.875,10,34,44,25,13,2,17,27,115,240,31,74,.419,5,19,.263,29,39,.744,13,29,42,11,8,8,17,19,96
2017-01-31,Kings,Rockets,240,30,86,.349,8,29,.276,15,26,.577,10,35,45,22,9,7,11,17,83,240,38,85,.447,14,45,.311,15,22,.682,11,49,60,28,4,3,14,24,105
2017-01-31,Nuggets,Lakers,240,41,99,.414,15,27,.556,19,23,.826,20,31,51,26,12,5,11,18,116,240,47,89,.528,12,26,.462,14,18,.778,10,34,44,25,7,10,15,16,120
2017-01-31,Hornets,Trailblazers,240,33,83,.398,11,31,.355,21,25,.840,3,39,42,20,3,6,9,13,98,240,42,93,.452,11,31,.355,20,23,.870,11,40,51,23,8,2,8,18,115
2017-01-31,Thunder,Spurs,240,30,85,.353,7,28,.250,27,32,.844,12,38,50,21,12,7,20,30,94,240,37,86,.430,7,21,.333,27,38,.711,10,40,50,16,12,13,17,25,108
2017-01-31,Pelicans,Raptors,265,40,94,.426,12,30,.400,14,19,.737,13,34,47,17,11,7,11,16,106,265,43,94,.457,10,31,.323,12,15,.800,13,40,53,19,5,6,14,19,108
2017-01-31,Knicks,Wizards,240,34,93,.366,5,24,.208,28,35,.800,22,29,51,18,8,2,12,17,101,240,49,88,.557,7,22,.318,12,15,.800,9,37,46,27,4,5,12,25,117
2017-02-01,Raptors,Celtics,240,41,78,.526,8,31,.258,14,25,.560,8,33,41,17,6,5,15,29,104,240,36,87,.414,12,36,.333,25,30,.833,12,27,39,24,6,2,9,21,109
2017-02-01,Knicks,Nets,240,35,99,.354,6,27,.222,19,31,.613,21,37,58,23,16,7,13,18,95,240,37,88,.420,5,25,.200,11,16,.688,12,37,49,17,4,7,20,24,90
2017-02-01,Timberwolves,Cavaliers,240,41,94,.436,7,21,.333,8,10,.800,12,26,38,26,7,3,13,19,97,240,48,89,.539,15,37,.405,14,22,.636,12,36,48,37,10,10,10,13,125
2017-02-01,Sixers,Mavericks,240,35,77,.455,6,22,.273,19,26,.731,5,34,39,21,5,2,13,21,95,240,40,86,.465,10,26,.385,23,28,.821,15,36,51,22,10,4,11,19,113
2017-02-01,Grizzlies,Nuggets,240,45,92,.489,14,30,.467,15,20,.750,11,35,46,28,6,4,8,24,119,240,32,80,.400,9,25,.360,26,35,.743,11,34,45,25,7,2,17,17,99
2017-02-01,Pelicans,Pistons,240,41,82,.500,5,21,.238,11,14,.786,3,32,35,21,6,5,14,15,98,240,48,88,.545,10,26,.385,12,17,.706,5,37,42,28,9,0,10,13,118
2017-02-01,Hornets,Warriors,240,39,88,.443,9,31,.290,24,26,.923,6,39,45,33,4,3,10,14,111,240,47,96,.490,21,48,.438,11,14,.786,9,38,47,35,9,13,10,18,126
2017-02-01,Hawks,Heat,240,34,86,.395,7,26,.269,18,21,.857,9,34,43,13,10,6,15,14,93,240,45,93,.484,12,32,.375,14,19,.737,10,37,47,23,10,11,12,18,116
2017-02-01,Bulls,Thunder,240,49,81,.605,6,15,.400,24,30,.800,4,38,42,25,7,2,9,19,128,240,38,100,.380,10,37,.270,14,17,.824,11,26,37,17,6,5,9,23,100
2017-02-01,Pacers,Magic,240,33,69,.478,9,20,.450,23,26,.885,5,33,38,25,5,1,17,23,98,240,31,77,.403,6,24,.250,20,28,.714,7,28,35,17,12,3,14,22,88
2017-02-01,Clippers,Suns,240,44,84,.524,5,19,.263,31,38,.816,8,37,45,20,10,9,10,28,124,240,39,96,.406,7,20,.350,29,35,.829,18,27,45,21,5,3,13,27,114
2017-02-01,Bucks,Jazz,240,32,73,.438,9,23,.391,15,25,.600,9,30,39,19,10,7,17,21,88,240,36,78,.462,11,29,.379,21,27,.778,11,35,46,22,11,2,15,23,104
2017-02-02,Hawks,Rockets,240,44,85,.518,8,30,.267,17,23,.739,8,48,56,26,8,5,20,20,113,240,35,93,.376,13,51,.255,25,33,.758,7,30,37,19,11,4,9,20,108
2017-02-02,Warriors,Clippers,240,52,99,.525,14,34,.412,15,18,.833,15,31,46,38,10,2,11,26,133,240,40,80,.500,10,25,.400,30,39,.769,9,28,37,24,7,7,15,18,120
2017-02-02,Sixers,Spurs,240,30,88,.341,9,25,.360,17,23,.739,12,34,46,21,10,5,21,23,86,240,38,89,.427,6,21,.286,20,27,.741,14,45,59,26,13,9,19,20,102
2017-02-02,Lakers,Wizards,240,40,87,.460,12,39,.308,16,22,.727,12,35,47,19,6,8,20,23,108,240,44,96,.458,12,33,.364,16,21,.762,12,33,45,27,11,6,10,19,116
2017-02-03,Lakers,Celtics,240,37,94,.394,14,38,.368,19,26,.731,15,37,52,24,9,3,12,23,107,240,39,82,.476,13,35,.371,22,28,.786,7,40,47,28,8,1,16,19,113
2017-02-03,Pacers,Nets,240,37,86,.430,8,20,.400,24,31,.774,12,37,49,20,11,10,14,19,106,240,32,86,.372,11,28,.393,22,23,.957,9,35,44,20,7,4,19,22,97
2017-02-03,Bucks,Nuggets,240,45,83,.542,9,24,.375,18,23,.783,6,32,38,26,9,13,18,26,117,240,40,89,.449,9,28,.321,32,44,.727,18,30,48,31,8,5,14,13,121
2017-02-03,Timberwolves,Pistons,240,44,89,.494,5,17,.294,15,19,.789,11,29,40,25,5,6,13,19,108,240,44,98,.449,11,26,.423,17,22,.773,18,31,49,24,7,4,10,14,116
2017-02-03,Bulls,Rockets,265,48,100,.480,8,25,.320,13,18,.722,14,39,53,30,7,7,14,23,117,265,44,98,.449,16,43,.372,17,25,.680,8,40,48,24,7,3,11,23,121
2017-02-03,Grizzlies,Thunder,240,40,83,.482,3,19,.158,19,22,.864,8,21,29,21,10,5,12,28,102,240,38,80,.475,13,26,.500,25,33,.758,16,31,47,21,7,3,20,21,114
2017-02-03,Raptors,Magic,240,34,87,.391,10,28,.357,16,21,.762,13,31,44,15,5,5,11,21,94,240,37,80,.463,5,14,.357,23,32,.719,11,35,46,22,4,7,11,16,102
2017-02-03,Mavericks,Trailblazers,240,36,76,.474,17,31,.548,19,23,.826,2,34,36,15,3,4,4,24,108,240,40,88,.455,9,30,.300,15,20,.750,12,32,44,16,3,4,9,19,104
2017-02-03,Suns,Kings,240,32,77,.416,12,29,.414,29,35,.829,6,33,39,11,7,3,11,21,105,240,38,85,.447,10,27,.370,17,22,.773,6,37,43,23,5,4,13,25,103
2017-02-04,Magic,Hawks,240,27,78,.346,7,27,.259,25,28,.893,7,26,33,17,8,4,13,19,86,240,41,78,.526,10,28,.357,21,27,.778,10,38,48,28,8,2,15,20,113
2017-02-04,Pistons,Pacers,240,31,75,.413,6,17,.353,16,20,.800,8,35,43,18,2,6,21,13,84,240,44,91,.484,7,24,.292,10,15,.667,7,34,41,22,11,4,6,17,105
2017-02-04,Sixers,Heat,240,35,84,.417,6,23,.261,26,31,.839,6,27,33,20,10,1,15,21,102,240,48,82,.585,12,22,.545,17,23,.739,10,39,49,28,6,5,21,24,125
2017-02-04,Grizzlies,Timberwolves,240,32,77,.416,10,28,.357,33,39,.846,13,29,42,17,7,3,9,25,107,240,35,84,.417,10,26,.385,19,24,.792,16,29,45,22,4,3,12,27,99
2017-02-04,Cavaliers,Knicks,240,41,84,.488,16,40,.400,13,18,.722,12,37,49,20,3,0,15,19,111,240,39,86,.453,12,31,.387,14,28,.500,13,29,42,23,9,7,10,20,104
2017-02-04,Bucks,Suns,240,52,82,.634,7,17,.412,26,35,.743,9,35,44,29,9,11,16,25,137,240,38,91,.418,11,28,.393,25,30,.833,14,26,40,22,9,3,16,28,112
2017-02-04,Warriors,Kings,265,36,87,.414,15,44,.341,19,24,.792,7,33,40,22,10,10,17,17,106,265,43,88,.489,7,23,.304,16,19,.842,8,46,54,25,11,4,16,18,109
2017-02-04,Nuggets,Spurs,240,41,92,.446,10,26,.385,5,10,.500,16,26,42,22,7,1,21,19,97,240,45,79,.570,10,21,.476,21,26,.808,7,31,38,29,13,8,14,15,121
2017-02-04,Hornets,Jazz,240,35,82,.427,13,33,.394,15,18,.833,3,35,38,20,7,3,9,20,98,240,38,81,.469,13,33,.394,16,24,.667,11,40,51,16,5,4,13,18,105
2017-02-04,Pelicans,Wizards,240,37,84,.440,5,17,.294,12,22,.545,9,33,42,18,4,6,15,16,91,240,38,83,.458,10,31,.323,19,22,.864,7,39,46,20,10,6,12,19,105
2017-02-05,Clippers,Celtics,240,35,84,.417,10,29,.345,22,28,.786,8,38,46,22,4,0,13,13,102,240,37,88,.420,16,52,.308,17,20,.850,9,36,45,24,9,3,11,21,107
2017-02-05,Raptors,Nets,240,40,87,.460,5,19,.263,18,20,.900,8,37,45,21,8,4,11,18,103,240,32,76,.421,13,34,.382,18,21,.857,7,35,42,19,8,7,21,19,95
2017-02-05,Trailblazers,Thunder,240,35,87,.402,10,28,.357,19,21,.905,11,33,44,15,6,4,12,22,99,240,40,98,.408,4,18,.222,21,28,.750,17,39,56,18,9,5,12,17,105
2017-02-06,Jazz,Hawks,240,49,80,.613,10,26,.385,12,18,.667,9,35,44,31,9,7,12,23,120,240,33,74,.446,6,17,.353,23,32,.719,7,23,30,16,6,3,12,18,95
2017-02-06,Mavericks,Nuggets,240,34,79,.430,8,26,.308,11,17,.647,3,26,29,25,8,3,10,18,87,240,42,84,.500,11,28,.393,15,16,.938,10,39,49,28,7,10,15,19,110
2017-02-06,Sixers,Pistons,240,36,85,.424,5,28,.179,19,28,.679,11,30,41,19,8,0,13,17,96,240,46,99,.465,5,22,.227,16,17,.941,19,41,60,22,8,4,12,19,113
2017-02-06,Thunder,Pacers,240,34,88,.386,7,28,.250,15,21,.714,20,41,61,17,6,11,16,21,90,240,33,87,.379,8,26,.308,19,29,.655,13,24,37,19,7,10,10,17,93
2017-02-06,Spurs,Grizzlies,240,30,82,.366,4,19,.211,10,18,.556,11,33,44,11,8,6,16,20,74,240,32,81,.395,4,19,.211,21,25,.840,15,35,50,18,8,11,13,17,89
2017-02-06,Heat,Timberwolves,240,45,86,.523,15,28,.536,10,14,.714,13,25,38,27,5,5,17,21,115,240,43,80,.538,5,11,.455,22,28,.786,8,26,34,25,13,1,10,15,113
2017-02-06,Suns,Pelicans,240,40,93,.430,5,27,.185,21,25,.840,9,40,49,26,7,10,16,23,106,240,42,92,.457,9,26,.346,18,22,.818,9,39,48,20,11,11,13,25,111
2017-02-06,Lakers,Knicks,240,44,102,.431,8,28,.286,25,31,.806,20,35,55,19,9,5,7,28,121,240,37,82,.451,7,21,.333,26,33,.788,6,34,40,16,4,4,16,24,107
2017-02-06,Bulls,Kings,240,43,81,.531,6,19,.316,20,31,.645,8,27,35,21,10,3,8,17,112,240,41,79,.519,11,28,.393,14,16,.875,9,31,40,27,4,5,15,25,107
2017-02-06,Clippers,Raptors,240,42,90,.467,13,35,.371,12,18,.667,9,30,39,24,7,5,9,19,109,240,41,84,.488,10,24,.417,26,29,.897,11,36,47,20,6,1,9,23,118
2017-02-06,Cavaliers,Wizards,265,49,92,.533,19,38,.500,23,28,.821,12,34,46,31,7,2,20,26,140,265,50,99,.505,12,29,.414,23,26,.885,11,32,43,29,9,5,12,25,135
2017-02-07,Nets,Hornets,240,39,86,.453,12,36,.333,17,21,.810,4,41,45,26,3,8,15,23,107,240,40,102,.392,7,26,.269,24,29,.828,12,39,51,19,6,7,7,17,111
2017-02-07,Trailblazers,Mavericks,240,42,86,.488,11,28,.393,19,24,.792,18,37,55,17,6,2,15,26,114,240,37,75,.493,12,28,.429,27,32,.844,2,28,30,16,6,6,7,22,113
2017-02-07,Magic,Rockets,240,42,88,.477,6,25,.240,14,20,.700,10,37,47,28,7,4,16,23,104,240,44,89,.494,16,38,.421,24,36,.667,10,32,42,31,9,2,10,15,128
