,fran_id,pts,opp_fran,opp_pts,game_location,date,A Win,Fran_5_PTS,Opp_5_PTS,fran_elo,opp_elo
3335,Warriors,100,Suns,113,A,1980-01-09,0,106.8,107.2,1391.49667961,1596.00055344
3336,Pacers,111,Thunder,120,A,1980-01-09,0,112.2,115.8,1457.24176446,1643.57093012
3337,Lakers,101,Wizards,103,A,1980-01-09,0,108.2,112.8,1601.85173941,1508.52015314
3338,Bulls,83,Kings,104,A,1980-01-10,0,108.0,105.2,1434.71527944,1569.86860925
3339,Hawks,93,Celtics,108,A,1980-01-11,0,108.4,102.8,1559.78903073,1575.37821821
3340,Pacers,110,Bulls,105,A,1980-01-11,1,108.8,106.0,1452.14357366,1428.42027963
3341,Lakers,123,Pistons,100,A,1980-01-11,1,111.8,111.2,1589.22824447,1314.29752147
3342,Nuggets,99,Kings,112,A,1980-01-11,0,110.2,103.8,1438.12276176,1576.16360906
3343,Knicks,107,Bucks,109,A,1980-01-11,0,106.2,104.4,1468.63882342,1505.92849896
3344,Trailblazers,128,Nets,107,A,1980-01-11,1,108.2,112.0,1483.26000485,1447.18965562
3345,Wizards,106,Sixers,119,A,1980-01-11,0,114.2,106.2,1521.14364808,1629.02633891
3346,Cavaliers,109,Spurs,116,A,1980-01-11,0,106.6,113.8,1421.69545093,1525.20413203
3347,Warriors,112,Clippers,116,A,1980-01-11,0,108.4,113.6,1386.78562744,1541.81946701
3348,Jazz,90,Thunder,100,A,1980-01-11,0,106.6,106.0,1385.18839439,1648.66912092
3349,Spurs,101,Hawks,120,A,1980-01-12,0,112.2,107.8,1532.31003456,1550.23742275
3350,Thunder,105,Nuggets,102,A,1980-01-12,1,106.0,110.2,1652.2680303,1431.89924118
3351,Suns,96,Warriors,107,A,1980-01-12,0,104.0,109.2,1600.71160562,1380.97352324
3352,Cavaliers,96,Rockets,112,A,1980-01-12,0,106.0,107.4,1414.5895484,1501.19599282
3353,Pistons,109,Pacers,122,A,1980-01-12,0,109.8,111.4,1310.88905047,1461.46182156
3354,Jazz,102,Clippers,119,A,1980-01-12,0,101.4,110.4,1381.58948501,1547.63157121
3355,Lakers,100,Celtics,98,A,1980-01-13,1,110.8,102.0,1592.63671547,1584.9298262
3356,Bulls,102,Pistons,107,A,1980-01-13,0,102.8,109.2,1419.10203173,1304.97049924
3357,Nets,101,Kings,120,A,1980-01-13,0,107.0,101.6,1438.22412976,1582.38712963
3358,Rockets,121,Bucks,117,A,1980-01-13,1,111.4,108.8,1508.7536377,1514.85931811
3359,Knicks,112,Sixers,126,A,1980-01-13,0,108.4,108.6,1459.70800428,1636.01731676
3360,Jazz,103,Suns,106,A,1980-01-13,0,102.6,103.6,1376.03514766,1585.11418802
3361,Hawks,107,Spurs,104,A,1980-01-13,1,104.0,112.4,1559.72188849,1522.82556882
3362,Warriors,101,Thunder,109,A,1980-01-13,0,106.0,102.0,1396.57094083,1656.65815977
3363,Trailblazers,95,Wizards,127,A,1980-01-13,0,108.8,105.4,1492.22553072,1514.15267023
3364,Kings,109,Bulls,111,A,1980-01-15,0,103.2,101.2,1588.46058531,1405.93033594
3365,Suns,107,Nuggets,99,A,1980-01-15,1,103.2,111.4,1589.73105363,1427.50911171
3366,Jazz,99,Lakers,112,A,1980-01-15,0,100.8,105.2,1371.41828205,1602.41492974
3367,Cavaliers,129,Knicks,110,A,1980-01-15,1,111.8,110.8,1407.03190352,1454.38763435
3368,Nets,119,Spurs,123,A,1980-01-15,0,110.6,114.0,1432.15067408,1513.88355606
3369,Thunder,120,Wizards,100,A,1980-01-15,1,105.4,106.0,1660.31508252,1523.52239301
3370,Bulls,104,Celtics,114,A,1980-01-16,0,101.6,100.6,1420.74863157,1575.15161193
3371,Lakers,97,Warriors,96,A,1980-01-16,1,104.0,101.2,1606.59903154,1392.91401808
3372,Nets,122,Rockets,112,A,1980-01-16,1,115.0,113.8,1424.46067944,1518.92935522
3373,Nuggets,99,Pacers,117,A,1980-01-16,0,104.4,110.2,1421.86612295,1467.38037279
3374,Kings,112,Bucks,108,A,1980-01-16,1,100.8,110.6,1573.64228967,1504.68360059
3375,Trailblazers,110,Sixers,121,A,1980-01-16,0,111.4,108.8,1482.85580794,1641.33768669
3376,Hawks,108,Clippers,111,A,1980-01-16,0,103.2,111.4,1568.66390125,1553.18590855
3377,Suns,115,Jazz,108,A,1980-01-16,1,104.2,101.8,1595.3740424,1367.23418026
3378,Spurs,112,Cavaliers,116,A,1980-01-17,0,109.6,110.6,1521.5735507,1418.38653267
3379,Wizards,107,Pistons,110,A,1980-01-17,0,105.8,110.2,1517.26802939,1318.14219504
3380,Hawks,99,Suns,101,A,1980-01-17,0,101.6,104.0,1558.21870329,1599.61281701
3381,Trailblazers,93,Celtics,111,A,1980-01-18,0,109.6,97.0,1477.12519928,1580.97870052
3382,Jazz,107,Bulls,102,A,1980-01-18,1,105.2,106.4,1362.99540565,1414.92154297
3383,Clippers,91,Warriors,92,A,1980-01-18,0,104.8,99.4,1563.63110652,1388.39063395
3384,Wizards,111,Rockets,134,A,1980-01-18,0,107.8,112.4,1502.09148521,1506.27541105
3385,Hawks,102,Lakers,108,A,1980-01-18,0,103.4,104.2,1549.40451617,1611.12241566
3386,Nuggets,120,Bucks,111,A,1980-01-18,1,106.0,114.2,1413.16868572,1496.64273254
3387,Sixers,112,Nets,105,A,1980-01-18,1,109.0,116.4,1647.06829535,1437.11462362
3388,Thunder,124,Knicks,117,A,1980-01-18,1,108.0,113.4,1666.56944614,1443.0330052
3389,Nuggets,108,Bulls,117,A,1980-01-19,0,107.8,106.0,1425.52607639,1403.43801798
3390,Rockets,110,Pistons,122,A,1980-01-19,0,112.0,110.2,1516.15499381,1333.31873922
3391,Kings,103,Pacers,108,A,1980-01-19,0,104.8,106.4,1581.68315772,1476.07781002
3392,Cavaliers,107,Sixers,111,A,1980-01-19,0,110.6,109.4,1431.27214511,1651.66730621
3393,Clippers,123,Suns,137,A,1980-01-19,0,107.2,109.4,1548.97553777,1608.42700412
3394,Wizards,117,Spurs,130,A,1980-01-19,0,110.0,111.2,1492.21190245,1508.68793826
3395,Warriors,99,Jazz,116,A,1980-01-19,0,96.8,104.6,1403.0462027,1374.47893064
3396,Thunder,108,Celtics,106,A,1980-01-20,1,111.6,99.6,1670.89741544,1588.07551222
3397,Trailblazers,88,Bucks,89,A,1980-01-20,0,102.8,109.6,1470.02838758,1484.28534187
3398,Knicks,114,Lakers,132,A,1980-01-21,0,117.2,102.4,1438.7050359,1619.36448369
3399,Rockets,106,Celtics,112,A,1980-01-22,0,114.0,102.2,1501.32993826,1580.41516798
3400,Pistons,131,Bulls,145,A,1980-01-22,0,111.8,111.8,1348.14379476,1414.07290829
3401,Wizards,91,Cavaliers,114,A,1980-01-22,0,109.2,107.0,1482.68576572,1426.88253579
3402,Hawks,89,Kings,101,A,1980-01-22,0,101.0,102.8,1541.16244815,1568.73386494
3403,Clippers,109,Spurs,129,A,1980-01-22,0,106.6,112.8,1540.6701808,1518.21407499
3404,Bucks,122,Jazz,127,A,1980-01-22,0,112.6,108.4,1493.8752239,1385.29931487
3405,Thunder,98,Hawks,96,A,1980-01-23,1,110.2,99.2,1678.55775968,1531.95435566
3406,Sixers,118,Nuggets,93,A,1980-01-23,1,111.8,110.4,1656.05691553,1414.89118609
3407,Celtics,131,Pistons,104,A,1980-01-23,1,108.4,116.2,1588.17742757,1340.01893401
3408,Bucks,104,Warriors,102,A,1980-01-23,1,109.2,98.4,1480.84806678,1392.22581846
3409,Clippers,110,Rockets,111,A,1980-01-23,0,108.2,111.8,1530.02474065,1493.56767867
3410,Spurs,144,Pacers,130,A,1980-01-23,1,120.2,113.0,1528.85951514,1489.0271028
3411,Cavaliers,103,Nets,117,A,1980-01-23,0,108.4,111.4,1438.47501162,1432.51561275
3412,Knicks,119,Suns,109,A,1980-01-23,1,119.6,112.6,1433.48187926,1616.7323611
3413,Lakers,103,Trailblazers,111,A,1980-01-24,0,103.0,97.8,1624.58764033,1460.43850555
3414,Kings,110,Jazz,88,A,1980-01-24,1,104.6,110.6,1577.94195743,1398.326472
3415,Nets,98,Wizards,87,A,1980-01-24,1,110.8,104.8,1442.68712122,1471.09328989
3416,Wizards,118,Celtics,107,A,1980-01-25,1,107.0,111.2,1460.27751155,1592.04403059
3417,Kings,107,Bulls,113,A,1980-01-25,0,104.2,111.4,1583.18833864,1422.19776905
3418,Knicks,110,Warriors,105,A,1980-01-25,1,119.2,100.2,1448.31607628,1384.72265434
3419,Clippers,117,Pacers,139,A,1980-01-25,0,110.0,114.4,1518.97925641,1480.16857503
3420,Sixers,103,Lakers,124,A,1980-01-25,0,110.0,103.8,1660.05062429,1610.18579882
3421,Pistons,119,Nets,116,A,1980-01-25,1,119.6,110.8,1336.15233098,1453.50289957
3422,Bucks,96,Suns,110,A,1980-01-25,0,106.0,110.4,1488.35123089,1601.89816408
3423,Thunder,116,Spurs,125,A,1980-01-25,0,113.2,119.6,1684.57196876,1537.71804291
3424,Bulls,104,Hawks,109,A,1980-01-26,0,111.4,98.4,1436.52602235,1525.94014659
3425,Pacers,115,Cavaliers,114,A,1980-01-26,1,115.6,105.6,1491.28101298,1428.30350315
3426,Trailblazers,96,Nuggets,100,A,1980-01-26,0,98.0,108.2,1474.84034705,1410.89747733
3427,Thunder,111,Rockets,123,A,1980-01-26,0,111.4,109.6,1670.58011449,1504.61316291
3428,Jazz,107,Kings,112,A,1980-01-26,0,109.0,103.2,1393.08009079,1568.86008533
3429,Clippers,108,Celtics,131,A,1980-01-27,0,113.4,114.2,1507.86681846,1578.42343167
3430,Knicks,98,Pistons,93,A,1980-01-27,1,113.0,117.8,1456.50588075,1349.40711115
3431,Cavaliers,121,Pacers,123,A,1980-01-27,0,107.4,120.0,1420.09654671,1499.48796942
3432,Bucks,102,Lakers,112,A,1980-01-27,0,102.4,104.8,1481.50778515,1621.6112498
3433,Bulls,127,Nets,128,A,1980-01-27,0,115.4,111.8,1429.04421717,1440.24811939
3434,Sixers,118,Suns,125,A,1980-01-27,0,111.6,111.0,1648.62517331,1608.74160982
3435,Hawks,118,Spurs,111,A,1980-01-27,1,102.2,120.8,1533.42195177,1551.70989718
3436,Warriors,107,Wizards,116,A,1980-01-27,0,102.2,106.2,1376.53284987,1473.89811047
3437,Warriors,103,Knicks,107,A,1980-01-28,0,104.6,108.8,1369.26411945,1463.51739266
3438,Sixers,101,Jazz,107,A,1980-01-28,0,109.4,107.8,1637.48224805,1387.74781369
3439,Wizards,82,Hawks,98,A,1980-01-29,0,99.2,98.2,1481.1668409,1543.94783556
3440,Celtics,103,Bulls,99,A,1980-01-29,1,113.2,114.4,1586.42011315,1419.36657966
3441,Lakers,153,Cavaliers,154,A,1980-01-29,0,115.0,116.6,1627.78398472,1412.34265711
3442,Kings,121,Nuggets,111,A,1980-01-29,1,106.8,112.6,1574.19236244,1422.71739942
3443,Warriors,111,Pistons,100,A,1980-01-29,1,107.0,118.0,1361.91229956,1342.39559924
3444,Rockets,112,Pacers,133,A,1980-01-29,0,109.8,121.8,1519.05709026,1507.24185902
3445,Bucks,103,Trailblazers,96,A,1980-01-29,1,105.4,96.6,1475.33505023,1463.02042496
3446,Suns,121,Clippers,133,A,1980-01-29,0,115.4,113.0,1619.88453508,1499.87013698
3447,Cavaliers,103,Celtics,110,A,1980-01-30,0,119.0,112.6,1427.8545639,1591.95112258
3448,Spurs,118,Rockets,111,A,1980-01-30,1,121.0,111.4,1541.18401339,1508.7171516
3449,Pistons,108,Sixers,121,A,1980-01-30,0,113.4,109.6,1332.95674493,1621.32063403
3450,Nuggets,114,Suns,122,A,1980-01-30,0,111.4,113.6,1416.82046673,1606.56137794
3451,Kings,99,Thunder,97,A,1980-01-30,1,108.8,106.4,1580.08929513,1656.13618715
3452,Nets,100,Jazz,102,A,1980-01-30,0,109.4,108.0,1449.9257569,1403.9094277
3453,Pacers,119,Wizards,120,A,1980-01-30,0,116.8,104.8,1517.58179768,1472.95440959
3454,Warriors,107,Hawks,111,A,1980-01-31,0,107.6,101.8,1371.35115388,1552.16026687
3455,Lakers,107,Bulls,97,A,1980-01-31,1,113.6,109.6,1612.27207793,1413.83557022
3456,Nets,126,Nuggets,127,A,1980-01-31,0,114.0,115.0,1438.60899099,1411.79651937
3457,Sixers,110,Rockets,105,A,1980-01-31,1,108.0,112.2,1624.51599215,1499.64891242
3458,Knicks,112,Pacers,102,A,1980-01-31,1,108.4,115.8,1470.86921255,1506.30433604
3459,Kings,93,Trailblazers,94,A,1980-01-31,0,105.4,96.6,1592.24380346,1453.37472001
3460,Bucks,101,Thunder,105,A,1980-01-31,0,101.2,105.0,1484.98075518,1643.98167882
3461,Celtics,119,Wizards,103,A,1980-01-31,1,110.2,109.0,1597.55050121,1484.23187123
3462,Thunder,123,Cavaliers,121,A,1980-02-05,1,110.0,123.0,1649.70007905,1422.25518528
3463,Sixers,109,Pacers,108,A,1980-02-05,1,109.2,114.6,1631.06917007,1495.28795292
3464,Trailblazers,105,Kings,99,A,1980-02-05,1,100.0,105.0,1467.17161976,1578.44690371
3465,Lakers,116,Knicks,105,A,1980-02-05,1,116.2,107.8,1617.11007251,1481.88559567
3466,Nets,123,Spurs,115,A,1980-02-05,1,119.0,123.8,1427.83879441,1550.25225257
3467,Bulls,106,Jazz,116,A,1980-02-05,0,109.4,104.8,1408.99757564,1415.22619361
3468,Sixers,110,Celtics,129,A,1980-02-06,0,107.6,108.6,1637.34858903,1604.39986454
3469,Bulls,111,Nuggets,122,A,1980-02-06,0,110.8,113.6,1399.17683047,1422.56671595
3470,Clippers,92,Warriors,117,A,1980-02-06,0,109.6,104.0,1513.19329412,1366.13132132
3471,Nets,114,Rockets,115,A,1980-02-06,0,118.0,113.0,1441.22323495,1493.0957345
3472,Cavaliers,109,Bucks,111,A,1980-02-06,0,121.8,102.2,1418.00303174,1479.26235494
3473,Kings,95,Suns,97,A,1980-02-06,0,102.6,108.8,1565.34933899,1611.5853253
3474,Thunder,119,Pistons,102,A,1980-02-07,1,110.6,111.0,1653.95223259,1329.76138681
3475,Wizards,104,Pacers,134,A,1980-02-07,0,106.2,111.2,1477.3825079,1489.00853396
3476,Hawks,92,Jazz,90,A,1980-02-07,1,100.6,101.2,1557.38009942,1425.04693878
3477,Pacers,108,Celtics,130,A,1980-02-08,0,110.4,108.6,1498.67403487,1615.34537229
3478,Suns,113,Bulls,109,A,1980-02-08,1,112.2,108.0,1620.26234729,1389.84903029
3479,Kings,107,Warriors,100,A,1980-02-08,1,99.8,104.0,1556.672317,1380.12820826
3480,Cavaliers,104,Rockets,105,A,1980-02-08,0,118.4,111.6,1409.74816976,1501.61371938
3481,Wizards,90,Bucks,115,A,1980-02-08,0,102.8,101.0,1467.71700699,1487.51721692
3482,Lakers,125,Nets,120,A,1980-02-08,1,120.6,117.6,1623.40330578,1432.70525006
3483,Thunder,109,Sixers,94,A,1980-02-08,1,110.2,109.2,1656.63189048,1626.40308129
3484,Trailblazers,104,Clippers,118,A,1980-02-08,0,100.2,108.4,1480.26918448,1499.19640718
3485,Clippers,104,Nuggets,123,A,1980-02-09,0,105.8,115.2,1508.65217619,1431.89451614
3486,Jazz,95,Rockets,117,A,1980-02-09,0,98.8,108.2,1418.68170065,1509.02955945
3487,Spurs,127,Pacers,131,A,1980-02-09,0,120.4,112.0,1536.86781203,1491.91132512
3488,Pistons,107,Knicks,114,A,1980-02-09,0,108.6,107.2,1327.08172892,1475.5923624
3489,Pistons,111,Celtics,128,A,1980-02-10,0,111.2,110.2,1321.11359222,1622.10808203
3490,Bulls,123,Cavaliers,117,A,1980-02-10,1,112.0,112.4,1385.65380706,1402.33232969
3491,Hawks,98,Warriors,96,A,1980-02-10,1,99.4,103.0,1563.74533755,1374.81311472
3492,Wizards,106,Kings,108,A,1980-02-10,0,107.6,101.2,1458.28628667,1561.98741055
3493,Suns,107,Bucks,109,A,1980-02-10,0,110.0,102.0,1624.45757051,1496.94793724
3494,Thunder,122,Nets,107,A,1980-02-10,1,114.8,122.0,1665.76402421,1427.70200172
3495,Lakers,104,Sixers,105,A,1980-02-10,0,121.0,108.4,1628.40655413,1617.27094756
3496,Jazz,128,Spurs,148,A,1980-02-10,0,104.2,122.8,1411.22504919,1525.58103387
3497,Warriors,94,Bulls,100,A,1980-02-12,0,99.6,109.4,1369.77163454,1396.13348513
3498,Wizards,128,Nuggets,111,A,1980-02-12,1,109.4,116.6,1451.18545834,1444.06852377
3499,Hawks,95,Trailblazers,89,A,1980-02-12,1,94.8,100.0,1568.78681773,1470.81341547
3500,Rockets,120,Spurs,118,A,1980-02-12,1,108.6,123.2,1516.4862109,1532.40352889
3501,Cavaliers,107,Pistons,102,A,1980-02-13,1,113.2,110.4,1391.85265163,1318.10864827
3502,Knicks,117,Rockets,122,A,1980-02-13,0,111.0,110.0,1481.5604991,1526.94402789
3503,Nets,98,Pacers,96,A,1980-02-13,1,116.4,109.2,1423.65088152,1503.19810328
3504,Trailblazers,103,Lakers,129,A,1980-02-13,0,100.0,111.0,1463.56087526,1618.08615531
3505,Bulls,101,Bucks,111,A,1980-02-13,0,108.4,101.6,1405.3761828,1510.46160537
3506,Jazz,85,Sixers,107,A,1980-02-13,0,101.2,103.4,1404.40255417,1627.59134637
3507,Celtics,134,Suns,135,A,1980-02-13,0,116.4,112.6,1625.11302599,1610.94390239
3508,Wizards,108,Clippers,103,A,1980-02-13,1,107.2,105.8,1460.98064514,1496.47816855
3509,Hawks,86,Thunder,93,A,1980-02-13,0,95.6,111.8,1576.03935794,1669.81514441
3510,Pacers,118,Cavaliers,114,A,1980-02-14,1,111.0,112.2,1490.94773528,1399.76143845
3511,Warriors,103,Bucks,120,A,1980-02-14,0,98.8,102.0,1360.52893686,1517.52598158
3512,Jazz,96,Nets,137,A,1980-02-14,0,99.2,111.0,1400.06779405,1435.90124951
3513,Knicks,128,Spurs,124,A,1980-02-14,1,116.0,125.2,1472.85936307,1521.94571191
3514,Nuggets,84,Thunder,93,A,1980-02-14,0,110.6,104.0,1434.27333697,1677.17974832
3515,Spurs,131,Bulls,124,A,1980-02-15,1,126.8,112.4,1510.54221899,1398.31180659
3516,Hawks,98,Nuggets,111,A,1980-02-15,0,93.8,105.0,1568.67475403,1430.31155856
3517,Sixers,114,Pistons,104,A,1980-02-15,1,104.4,111.6,1631.92610649,1310.19986144
3518,Bucks,114,Rockets,103,A,1980-02-15,1,103.0,110.0,1523.2916009,1535.64516391
3519,Warriors,118,Pacers,107,A,1980-02-15,1,104.0,113.8,1354.76331754,1498.38182946
3520,Kings,100,Lakers,114,A,1980-02-15,0,102.6,109.6,1569.08823888,1623.91033722
3521,Wizards,104,Suns,116,A,1980-02-15,0,107.2,110.6,1471.99880569,1621.35149661
3522,Celtics,106,Trailblazers,91,A,1980-02-15,1,113.8,102.6,1614.70543177,1457.73669335
3523,Pistons,104,Cavaliers,123,A,1980-02-16,0,108.6,111.2,1307.48710859,1392.32734428
3524,Jazz,121,Knicks,102,A,1980-02-16,1,105.0,117.8,1391.09552233,1484.26285599
3525,Bulls,92,Sixers,100,A,1980-02-16,0,108.2,100.8,1391.43420319,1634.63885934
3526,Rockets,99,Nuggets,112,A,1980-02-17,0,109.0,102.6,1525.28974955,1444.09598992
3527,Hawks,108,Pistons,99,A,1980-02-17,1,97.0,108.8,1554.89032266,1299.88160152
3528,Bulls,100,Pacers,108,A,1980-02-17,0,103.6,112.2,1387.47787632,1484.46854869
3529,Wizards,107,Lakers,111,A,1980-02-17,0,110.6,107.8,1466.05094566,1632.34539679
3530,Cavaliers,100,Sixers,115,A,1980-02-17,0,110.4,99.0,1399.93285135,1638.59518621
3531,Nets,98,Suns,128,A,1980-02-17,0,107.8,111.2,1444.87352124,1627.29935664
3532,Warriors,98,Trailblazers,103,A,1980-02-17,0,102.2,101.2,1368.6765983,1451.97040536
3533,Bucks,134,Spurs,135,A,1980-02-17,0,111.8,128.2,1533.64701526,1517.41982239
3534,Kings,108,Clippers,107,A,1980-02-17,1,103.2,103.2,1560.6531793,1485.460008
3535,Celtics,108,Thunder,109,A,1980-02-17,0,113.4,101.8,1620.47171976,1681.14152673
3536,Thunder,106,Bulls,115,A,1980-02-19,0,101.2,106.0,1689.41284446,1380.19916573
3537,Suns,109,Cavaliers,128,A,1980-02-19,0,110.4,107.6,1632.48336891,1395.89288339
3538,Trailblazers,103,Knicks,113,A,1980-02-19,0,101.0,115.2,1459.61791471,1471.64376378
3539,Nets,123,Clippers,113,A,1980-02-19,1,107.4,109.4,1439.68950897,1477.59107253
3540,Bucks,103,Hawks,106,A,1980-02-20,0,111.0,98.0,1523.18029843,1558.63541622
3541,Lakers,116,Nuggets,103,A,1980-02-20,1,106.0,105.0,1637.89390795,1456.39130085
3542,Rockets,102,Warriors,115,A,1980-02-20,0,110.4,103.0,1512.99443862,1361.02908896
3543,Knicks,86,Pacers,131,A,1980-02-20,0,111.0,104.0,1481.29777018,1491.74725929
3544,Thunder,105,Kings,107,A,1980-02-20,0,97.8,105.2,1672.2989639,1568.52211478
3545,Bulls,117,Spurs,125,A,1980-02-20,0,109.2,126.0,1397.31304629,1527.88653923
3546,Celtics,105,Jazz,98,A,1980-02-20,1,112.8,107.0,1612.20040203,1403.71461454
3547,Suns,125,Pistons,116,A,1980-02-21,1,114.0,111.6,1616.56192349,1296.13650796
3548,Sixers,99,Clippers,104,A,1980-02-21,0,98.0,108.4,1642.63515417,1466.50448474
3549,Cavaliers,115,Wizards,118,A,1980-02-21,0,109.2,112.4,1411.81432881,1460.5024345
3550,Suns,104,Hawks,111,A,1980-02-22,0,108.0,99.8,1619.29228258,1567.61846357
3551,Nuggets,122,Warriors,121,A,1980-02-22,1,103.8,108.6,1451.18685302,1375.14388773
3552,Nets,110,Lakers,132,A,1980-02-22,0,105.0,107.2,1450.77609675,1643.09835579
3553,Rockets,94,Jazz,82,A,1980-02-22,1,105.2,100.2,1498.87963985,1399.08561066
3554,Spurs,117,Wizards,123,A,1980-02-22,0,125.4,110.2,1534.29581409,1469.11017996
3555,Celtics,124,Nuggets,105,A,1980-02-23,1,115.4,111.8,1616.8294059,1459.03245246
3556,Trailblazers,130,Pistons,107,A,1980-02-23,1,108.0,116.2,1449.9639083,1293.40614887
3557,Cavaliers,112,Knicks,127,A,1980-02-23,0,108.0,110.0,1403.20658335,1471.59844
3558,Thunder,105,Jazz,95,A,1980-02-23,1,101.6,104.2,1659.397796,1391.88144665
3559,Clippers,102,Bulls,110,A,1980-02-24,0,108.0,103.4,1481.18009807,1390.90377143
3560,Trailblazers,115,Cavaliers,100,A,1980-02-24,1,110.4,110.2,1455.73990982,1395.15002175
3561,Sixers,103,Warriors,100,A,1980-02-24,1,101.6,108.6,1627.95954084,1367.29828829
3562,Suns,113,Pacers,105,A,1980-02-24,1,109.8,107.0,1607.81586083,1501.44658947
3563,Bucks,94,Kings,72,A,1980-02-24,1,109.6,102.6,1514.19725108,1581.42328268
3564,Rockets,100,Lakers,112,A,1980-02-24,0,101.8,106.6,1506.08380386,1648.0666097
3565,Spurs,123,Nets,129,A,1980-02-24,0,124.4,110.0,1522.44132974,1445.80784284
3566,Knicks,97,Wizards,112,A,1980-02-24,0,103.8,108.0,1479.6550016,1480.96466431
3567,Hawks,97,Celtics,108,A,1980-02-26,0,102.0,108.0,1579.09488532,1622.5761485
3568,Jazz,85,Bulls,105,A,1980-02-26,0,102.0,102.0,1388.35058966,1403.44519419
3569,Suns,112,Nuggets,121,A,1980-02-26,0,112.6,114.6,1614.84650615,1453.28570987
3570,Pacers,88,Rockets,93,A,1980-02-26,0,101.0,96.6,1494.41594415,1499.95714156
3571,Warriors,99,Kings,117,A,1980-02-26,0,104.8,101.2,1363.65122964,1569.51215301
3572,Thunder,108,Lakers,131,A,1980-02-26,0,106.4,108.2,1662.92865299,1654.19327201
3573,Clippers,88,Bucks,122,A,1980-02-26,0,104.0,106.6,1468.63867531,1526.10838075
3574,Sixers,98,Trailblazers,96,A,1980-02-26,1,98.4,108.8,1631.60659949,1464.01345915
3575,Pacers,111,Hawks,116,A,1980-02-27,0,99.6,104.6,1484.57541911,1570.3398836
3576,Spurs,125,Celtics,130,A,1980-02-27,0,123.2,111.8,1510.27072744,1631.33115021
3577,Clippers,129,Pistons,113,A,1980-02-27,1,108.2,119.2,1460.27786374,1287.63014735
3578,Wizards,97,Rockets,110,A,1980-02-27,0,106.6,96.2,1490.92696937,1509.7976666
3579,Warriors,133,Nets,120,A,1980-02-27,1,111.8,117.4,1358.96825238,1457.97844514
3580,Bucks,119,Suns,110,A,1980-02-27,1,107.6,114.6,1534.46919232,1600.50492455
3581,Sixers,101,Thunder,98,A,1980-02-27,1,100.2,105.0,1637.12518829,1652.67728148
3582,Spurs,124,Knicks,133,A,1980-02-28,0,121.2,104.4,1503.62063992,1469.69269655
3583,Suns,111,Jazz,101,A,1980-02-28,1,111.8,100.0,1588.62682464,1378.78477416
3584,Rockets,99,Wizards,105,A,1980-02-28,0,95.6,105.0,1519.25505774,1481.46957823
3585,Cavaliers,103,Hawks,111,A,1980-02-29,0,110.8,103.6,1386.87647242,1577.92033047
3586,Warriors,99,Celtics,110,A,1980-02-29,0,111.2,110.0,1371.74327814,1637.98123774
3587,Nets,128,Pistons,137,A,1980-02-29,0,123.4,124.0,1445.20341938,1282.22706246
3588,Clippers,93,Kings,98,A,1980-02-29,0,102.2,99.8,1465.68094863,1574.19513027
3589,Bucks,126,Lakers,117,A,1980-02-29,1,106.0,112.0,1546.34729222,1664.44464352
3590,Nuggets,103,Sixers,104,A,1980-02-29,0,115.4,100.8,1467.62729147,1647.57251478
3591,Jazz,91,Trailblazers,87,A,1980-02-29,1,97.2,107.4,1374.18348735,1458.49487036
3592,Bulls,101,Thunder,108,A,1980-02-29,0,102.2,104.0,1413.01100969,1642.22995498
3593,Nets,108,Knicks,115,A,1980-03-01,0,120.4,105.4,1430.82883304,1480.666129
3594,Nuggets,93,Hawks,100,A,1980-03-02,0,110.8,101.6,1462.38825297,1582.91611456
3595,Pistons,115,Celtics,118,A,1980-03-02,0,125.4,112.0,1296.6016488,1641.53354205
3596,Kings,94,Rockets,91,A,1980-03-02,1,97.0,95.6,1581.16958708,1508.17177179
3597,Knicks,96,Nets,113,A,1980-03-02,0,107.4,117.6,1489.2414543,1422.25350774
3598,Warriors,99,Sixers,144,A,1980-03-02,0,106.6,100.8,1368.19097383,1652.81155328
3599,Lakers,115,Suns,123,A,1980-03-02,0,111.8,114.0,1651.17065968,1593.22811145
3600,Bulls,107,Trailblazers,110,A,1980-03-02,0,102.4,108.2,1408.79294761,1446.11473151
3601,Cavaliers,123,Spurs,119,A,1980-03-02,1,113.6,122.4,1381.88068833,1492.64720746
3602,Bucks,101,Clippers,98,A,1980-03-02,1,105.6,102.6,1559.62127606,1458.70649182
3603,Jazz,91,Thunder,103,A,1980-03-02,0,96.6,101.2,1386.5636262,1646.44801706
3604,Pacers,104,Wizards,118,A,1980-03-02,0,100.4,102.8,1476.99497224,1492.55286418
3605,Rockets,93,Hawks,83,A,1980-03-04,1,94.2,99.4,1500.24243797,1589.57981728
3606,Lakers,127,Bucks,124,A,1980-03-04,1,115.2,112.2,1639.51823038,1566.79573056
3607,Pacers,109,Nets,114,A,1980-03-04,0,105.0,114.8,1467.4424653,1434.1580342
